url,댓글 수,댓글
https://n.news.naver.com/mnews/article/028/0002746917?sid=102,3,"['2찍들은 정치인이나 지지자들이나 왜이리 더럽냐. 니들 수준에 딱 맞는 중국가서 살아라. 한국에 살 수준이 안된다.', '남깎아 먹고 반사이익 얻으려는 존재들', '인민민주당 ㅠ 평생 삥뜯어사는. 느므들이 수두룩하다']"
https://n.news.naver.com/mnews/article/003/0013256314?sid=100,0,[]
https://n.news.naver.com/mnews/article/002/0002389662?sid=100,6,"['되는 집구석이여... 대단해.', '웃기는 녀석이군  대선 자금으로 본인  운동 하구  나서는  근본이 나쁜 놈   아무리  미워도    김문수가 후보인데  어찌 저런  도리에 어긋난  행세를 보이나?', '혼자서 미리 당대표 유세하고 있네.', '중2병 심한데??', '생각이 다른데 뭔 지지연설? 도대체 뭣들 하는거냐 ㅋㅋ', '** 지긋 지긋 검새출신 한가발, 한뽕?']"
https://n.news.naver.com/mnews/article/018/0006019809?sid=154,10,"['세종으로 가야 할 듯.', '청와대 가라.그게 옳다.', '당연히 청와대지...', '아크로비스타. 걔들은 큰집, 큰방에 있을 것이니 비어있는 집 활용 좀 하자.', '세종의 설립비용보다 청와대 보수비용이 더 절감적인뎌 왜 세종에 못 지어 안달이냐? 누가되던 너들 임기 내에는 안 끝나니까 질러놓고 보자 이건가?', '지금은 잘나가는 사람들 시기 질투하는 시기~~특히 욕심많은 변호사 출신들이 대통령을 하는 히안한 나라~~', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 세금만 나오면 부들부들대는 2찍개돼지들아 ㅋㅋㅋㅋㅋ 용산으로 옮기는데 들어간 세금은 안아깝제? 그래서 니들이 개돼지란거야^^', '', '국론분열, 세금낭비 막고 국가미래, 지역균형발전, 행정 효율성등을 생각한다면 세종시에 모여 정치에만 올인해라. 서울 수도권은 규제풀고, 국회부지등 활용과 경제, 문화수도로 세계적인 도시로 만들 비젼을 제시하고....', '뻘짓거리하느라 국민혈세 낭비말고 청와대 드가']"
https://n.news.naver.com/mnews/article/056/0011955674?sid=102,0,[]
https://n.news.naver.com/mnews/article/002/0002389661?sid=102,0,[]
https://n.news.naver.com/mnews/article/025/0003442423?sid=102,0,[]
https://n.news.naver.com/mnews/article/421/0008264748?sid=101,0,[]
https://n.news.naver.com/mnews/article/119/0002959060?sid=102,0,[]
https://n.news.naver.com/mnews/article/016/0002474374?sid=102,0,[]
https://n.news.naver.com/mnews/article/022/0004037297?sid=154,11,"['틀릴 것이다. 역전패.', '김노인은 그만 나대라. 꼴보기 싫다.', '이 녀석 완전 노망이들었구나... 도둑 넘끼리 잘 놀고 저빠뎠구나...', '할배.. 이제 갈 때 안됐나? 조용히 있다가 가지?', '준석아 저노인얘기는 흘려버려라! 단일화안하면 너는 영원히 10%지지 못넘을것이다! 자유우파 국민들은 너를잊지못할것이다!', '김종인 이영감은  아직도 조중동 내각제 기득권 언론에 붙어서 기웃거리네 ㅋ   정규재 조갑제   윤여준 김종인   생계형 정치브로커  ㅎ    김문수는 국민이   뒤에 있다   반드시  본투표합시다', '문수나 준석이나 이번 대선 끝나면 정치인생 끝난다고 봐야지. 대선 나온것도 연병떠는 꼬라지구만', '노망난  영감탱이야  이준석이가 10% 나오면  그게  성공한것이가...  미친거 아냐...  당신은 죄명이 당선되라고 빌고 있나  지금!!!!', '이준석 띄우는 기뢰기 조심 : 이준석 개혁신당 의원이 국민세금으로 지원되는 당의 정책연구비를 자신에게 우호적인 입장의 특정 방송패널들에게 지급해온 문제에 대해 중앙선관위가 조사 중인 것으로 드러났다. 개혁신당 허은아 대표 측의 이병철 변호사는 BBS 신인규의 아침저널 프로그램에 출연해 “당 부설 정책연구원의 국비 연구지원금 5천 5백만 원을 이준석 본인에 우호적인 발언을 해주는 방송 패널이자 정치컨설턴트에 지급했다”고 밝혔다. https://mediawatch.kr/mobile/article.html?no=257595', '김문수는 내란국짐당 대선후보로 인생 최대의 화양연화를 즐기고 퇴출될듯..', '내가 보기엔 55퍼센트 가까운 지지로 이재명 당선 일거라 본다. 나라를 팔아먹어도 찍어줄 35펴센트는 문수 찍을테고, 뭔가 튀어 보려는 애들 10퍼센트는 준석이 찍겠지. 그 후에는 준석이가 대항마로 부상 할테고.']"
https://n.news.naver.com/mnews/article/014/0005352699?sid=101,0,[]
https://n.news.naver.com/mnews/article/656/0000133028?sid=100,4,"['학부모 단체 50~60명 회원들의 자녀는 행복 하겠다 역사에 길이 남을? 내란 동조당 후보 응원하는 부모가 있어서...', '방송문화쪽은 역시 좌클릭이 장악했네~ 우측 지지는 거희 못본듯', '잘 보셔요, 경기지사 시절  두분의 실적 및 지사로서의 행실을,  전과4범은 사악한 범죄로 업자들에게 배부르게 해주고, 법카로 소고기, 과일, 일제삼푸,초밥등 을 사처먹고, 관용차 개인적사용 등등  사악한 범죄가 차고 넘칩니다,  단디 보셔야 해요', '행동하는 학부모 단체란다...ㅎㅎㅎ 내 아이의 미래를 위해 김문수를 선택해? ㅎㅎㅎ 아이들 미래 생각하는 학부모들 맞냐? ㅎㅎㅎ']"
https://n.news.naver.com/mnews/article/584/0000032459?sid=103,2,"['정부가 의료개혁이라고 포장된 건보 폰지사기 및 의료민영화 정책에 동의를 구해야 할 세대는 건강보험 제도를 골수까지 뽑아먹고도 성에 안차서 황금알 낳는 거위 배를 가르려 하는 적반하장의 기성 세대가 아니라 아직 태어나지도 않았거나 초등학교 입학도 전인 미래세대입니다. 의사들 조져놓으면 속이 뻥 기분이 지금은 좋을지 몰라도 미래 자식세대한테 모든 짐 다 떠넘기고 알빠노 시전하는건 부끄러운줄 압시다. 윤석열의 연금개혁과 의료개혁의 본질 모두 미래세대에게 폰지사기로 모든 비용 청구서를 떠넘기고 기성세대가 책임없는 쾌락을 누리겠다는겁니다.', '역시 핵심적인 정책만 대통령이 구상하면 인재들을 잘 선택하여 협업하고 키워나가면서 원만하게 정책을 실현하는것이 대통령의 능력입니다  김문수님의 도지사시절의   탁월한 능력과  명성을 익히 들어 알고있어요 ~~~ 파이팅하십시오!!!']"
https://n.news.naver.com/mnews/article/030/0003314556?sid=105,0,[]
https://n.news.naver.com/mnews/article/657/0000038624?sid=104,1,['트럼프지지율 추락한다고 누가그래??? 미국왈. 한국은 왜 동맹국 미국 현정부에 대해 이렇게 비판적이고 편협한 뉴스보도가 많으냐??']
https://n.news.naver.com/mnews/article/052/0002195986?sid=102,40,"['심우정 \\""흔들림없이 내란 수행.\\""', '흔들리지말고 사표 내지마라 사표내면 도망가는 니는 좋겠지만 국민들은 홧병 더 도진다 죄 값은 받아야지 그래야 공정하지', '민주당이 옳았다.', '검사  반드시  개혁  해야한다~~', '짤리기전에 자진사퇴한다? 연금때문인가?', '얘 개검들 탈탈 털어라 그냥 놓아두면 안된다', '우정아 학교가자~!!', '심우정 넌 뭔데 뻔뻔하게 아직도 그자리에 있냐? 특검 2주 남았다', '심우정 힘내십시요!!!', '검사들  지금 살길은 법대로 하는것이다!!! 법과 원칙!!  소신껏 역할하라!!  더듬당은 검사들  흔들지 마라!!', '흔들릴 텐데?', '내란 핵심 심우정이 이런 소리하니 웃기네', '더렇고 추해보인다 조금만 기달려라 정권교체 돼면 밑바닥까지 파줄것이다 반드시', '지은 죄가 있으니 미리 사직해서 퇴직금 연금 챙기려는 거 맞져??', '너는 버텨야한다하지?', '수사기록 캐비넷 숨기겠?\\n쇠사슬 필요?', '싹다 갈아엎어주세요ᆢ', '쪼리면 진건데  ㅎㅎ ㅎ 그냥은 못가지', '검찰이 어대명임을 인정하네', '심우정이는 수사받고 파면당하고 학교가야지.. 내란주요임무종사자이자 내란수괴를 옹호했잖아', '심우정 \\""흔들림없이 내란 수행.\\""', '흔들리지말고 사표 내지마라 사표내면 도망가는 니는 좋겠지만 국민들은 홧병 더 도진다 죄 값은 받아야지 그래야 공정하지', '민주당이 옳았다.', '검사  반드시  개혁  해야한다~~', '짤리기전에 자진사퇴한다? 연금때문인가?', '얘 개검들 탈탈 털어라 그냥 놓아두면 안된다', '우정아 학교가자~!!', '심우정 넌 뭔데 뻔뻔하게 아직도 그자리에 있냐? 특검 2주 남았다', '심우정 힘내십시요!!!', '검사들  지금 살길은 법대로 하는것이다!!! 법과 원칙!!  소신껏 역할하라!!  더듬당은 검사들  흔들지 마라!!', '흔들릴 텐데?', '내란 핵심 심우정이 이런 소리하니 웃기네', '더렇고 추해보인다 조금만 기달려라 정권교체 돼면 밑바닥까지 파줄것이다 반드시', '지은 죄가 있으니 미리 사직해서 퇴직금 연금 챙기려는 거 맞져??', '너는 버텨야한다하지?', '수사기록 캐비넷 숨기겠?\\n쇠사슬 필요?', '싹다 갈아엎어주세요ᆢ', '쪼리면 진건데  ㅎㅎ ㅎ 그냥은 못가지', '검찰이 어대명임을 인정하네', '심우정이는 수사받고 파면당하고 학교가야지.. 내란주요임무종사자이자 내란수괴를 옹호했잖아']"
https://n.news.naver.com/mnews/article/003/0013256140?sid=102,0,[]
https://n.news.naver.com/mnews/article/079/0004026784?sid=154,0,[]
https://n.news.naver.com/mnews/article/417/0001078332?sid=102,0,[]
https://n.news.naver.com/mnews/article/003/0013256117?sid=102,0,[]
https://n.news.naver.com/mnews/article/052/0002195981?sid=154,18,"['내란수괴와 내란 옹호 동조범들 극형에 처해야 한다', '내란범이 영화 보러 다닌다고 ? ㅎ 이제 이주 남았다 많이 즐겨라 국민들 홧병도 곧 치유되겠지', '나라를 이꼴로 만들어놓고 참 세상 편하네..', '김문수 나경원 권선동 왜 같이 않갔어? 아주 못돼먹었구나', '어째 파면되면 철좀 안드냐?  하는짓마다 골통짓이네...', '내란범이 평화롭게 영화도 보네.. 국민들은 아직도 맘고생하는데', '댓글부대 노인네들은 이런기사에는 안오지?', '어후 진심 OOO 같다', '석열아~ 니 말따르던 부하들은 감옥에 있다 자중해~!', '계엄이 큰문제였다면 원인과결과의 인물이 이재명과 윤석열이다 둘다 감옥을가든빠지면된다. 일상생활에도 학교나직장내 지속적인괴롭힘과 이에반항한저격행위가있다면 둘다문제지 어느한쪽만 책임있는가 가족들이면 내편을변호하겠지만 남의눈으로보면연결된다. 내로남불 남탓만하지말고 미래국가를위한 선거에 이용하지마라.김문수랑무슨상관이지. 국민들의생각은 누구나자유다.', '선동.경원.경호.영세 같이 가야지', '석열아 부정선거였음\\n니가 당선됬겄냐?\\n어떤 빡대가리가 더큰표차이로 이긴다 했는지\\n모르겠지만\\n부정선거를  할거면 왜 지는부정선거를하냐?\\n이것부터 설명좀 해봐라', '공정한 선거 방식으로 바꾸어 수십개의 의혹은 국민들을 위해서라도 반드시 해소되어야 합니다.', '내맘대로 영화도 못보게하나? 여긴 자유 대한민국이야.', '이재명이도 싫지만 김문수 가 당선되면 안되는이유', '윤님도 싫지만, 동성애 합법화 지지하는 이재명을 반대한다!', '일반인이라면 누구나 내돈으로 영화보는사소한일이고 자유아닌가. 내돈내산 사적자유는 누구든 간섭하고침해하지말자. 싫으면 관심끊으면된다.', '이재명은  깔수록,  혈세횡령범이다.']"
https://n.news.naver.com/mnews/article/629/0000391828?sid=102,0,[]
https://n.news.naver.com/mnews/article/629/0000391826?sid=102,0,[]
https://n.news.naver.com/mnews/article/629/0000391817?sid=102,0,[]
https://n.news.naver.com/mnews/article/374/0000441735?sid=101,0,[]
https://n.news.naver.com/mnews/article/005/0001777822?sid=102,0,[]
https://n.news.naver.com/mnews/article/031/0000934067?sid=102,0,[]
https://n.news.naver.com/mnews/article/031/0000934070?sid=102,0,[]
https://n.news.naver.com/mnews/article/277/0005596116?sid=102,0,[]
https://n.news.naver.com/mnews/article/018/0006019744?sid=154,0,[]
https://n.news.naver.com/mnews/article/421/0008264549?sid=102,0,[]
https://n.news.naver.com/mnews/article/001/0015402451?sid=100,3,"['부산 디비집니다.....거리에서 지원 우세하는 파란 옷 입은 사람들 한테..엄지척하는 사람들 엄청 많이 봅니다....빨간색 보면 열 받아서 휑하고 지나갑니다....', '내가 좋아하는 부산이 왜 수준미달\\n\\n성숙한 시민의식은 어찌 바다에 버렸어요.\\n\\n갈매기만 슬퍼 우네요.\\n\\n이제 웃고싶다.', '게데지들아...민주 \\""김문수, \'준우아빠\' 계정 사기로 확인되자 슬그머니 내려\\""\\n입력2025.05.21. 오전 10:41']"
https://n.news.naver.com/mnews/article/656/0000133008?sid=102,1,['문수야 돈이 다가 아니고 돈이란 써야할 곳에 써야하는거지. 서울에 청사있는데 세종에 왜 돈들여 짓느냐니? 이런 텅빈 철학으로 뭔 대통령을 한다는 것이냐고. 국토불균형으로 이나라의 모든 망국병들이 창궐하는 원인 해소 차원에서 접근해야 인물이지. 이제는 돈적으로도 당장 이전해야돼. 지금 세종 공무원들 서울국회와 대통령실이  만날 호출해대서 출장비와 행정비효율비용  길바닥에 깔아놓는 혈세가 3년마다 5조원씩이나 버려진댄다.경악할 노릇. 초를 다투어 내려가야한다.']
https://n.news.naver.com/mnews/article/001/0015402433?sid=100,0,[]
https://n.news.naver.com/mnews/article/001/0015402429?sid=100,0,[]
https://n.news.naver.com/mnews/article/001/0015402426?sid=100,0,[]
https://n.news.naver.com/mnews/article/022/0004037277?sid=154,40,"['진료비 표준화 찬성합니다', '반려동물 키우려면 버리지않고 굶기지않고 학대하지 않겠다는 각서를 쓰게하던지 자격증제도를 도입하던지해라. 키우다가 병들고 늙으면서 버려지는 반려동물들이 너무많아. 특히 개와 고양이, 불항하기도 하고 위협적이기도 하고. 제발 학대하지말고 버리지 마세요.', '진짜 동물병원 비용은 좀 표준화가 필요하다. 같은약을 가지고 문의해보면 가격들이 천차만별.', '아이울음소리보다 개짓는 소리가 더많이나는 대한민국 2040년 즈음이면 정말 지옥문이 열린다...\\n정치인들은 관심없지..ㅡ', '진료기록의무화 꼭 필요함', '개한테 들어가는돈두 세금으로 하겠다는거ㅋㅋㅋㅋㅋ\\n양쪽다 개웃기네', '사람인 국민에  투자를 하세요.', '반려동물 복지에 세금이 들어간다면 반려동물 등록제  시행후 세금부과하고 그 세금을 사용하길 바랍니다. 엄한 돈 쓰지마시구요', '아파트에서 개고양이좀 기르지 못하게 해라!! 키울거면 단독으로 가라', '건강보험 드립치면 뒤진다 진짜 ㅡㅡ', '', '재매이 치와와 입마개 안시키네  국민상대로는 방탄 헬멧까지 쓸기세던데', '숑숑이 너무 귀엽다 걱정 많은 표정', '역시 김문수네', '문수형은 개를 안키워본 티가 확나네.', '개감사람키울걸. 말도하고 .일도시키고 .이빨드러내며 아주 웃기는ㅅ미래세상.좀 개 물ㅇ림 근절대책좀 강력히내노세요. 안키우는 사람이 훨 많은데. 좀보호 좀하시죠', '투표요지일ㅇ련번홈찍어라. 돈처렴 그럼 부정선거 못하잖아', '이건 꼭 필요한 것. 근데 실행이 중요!', '개 짖는 소리 좀 안나게 하라. 아주 시끄러워 죽겠다. 그리구 산책하는 개들도 입마개좀 하고 댕기고', '설사로 한번 댕겨왔더니 뭔 10만원을 받냐...', '진료비 표준화 찬성합니다', '반려동물 키우려면 버리지않고 굶기지않고 학대하지 않겠다는 각서를 쓰게하던지 자격증제도를 도입하던지해라. 키우다가 병들고 늙으면서 버려지는 반려동물들이 너무많아. 특히 개와 고양이, 불항하기도 하고 위협적이기도 하고. 제발 학대하지말고 버리지 마세요.', '진짜 동물병원 비용은 좀 표준화가 필요하다. 같은약을 가지고 문의해보면 가격들이 천차만별.', '아이울음소리보다 개짓는 소리가 더많이나는 대한민국 2040년 즈음이면 정말 지옥문이 열린다...\\n정치인들은 관심없지..ㅡ', '진료기록의무화 꼭 필요함', '개한테 들어가는돈두 세금으로 하겠다는거ㅋㅋㅋㅋㅋ\\n양쪽다 개웃기네', '사람인 국민에  투자를 하세요.', '반려동물 복지에 세금이 들어간다면 반려동물 등록제  시행후 세금부과하고 그 세금을 사용하길 바랍니다. 엄한 돈 쓰지마시구요', '아파트에서 개고양이좀 기르지 못하게 해라!! 키울거면 단독으로 가라', '건강보험 드립치면 뒤진다 진짜 ㅡㅡ', '', '재매이 치와와 입마개 안시키네  국민상대로는 방탄 헬멧까지 쓸기세던데', '숑숑이 너무 귀엽다 걱정 많은 표정', '역시 김문수네', '문수형은 개를 안키워본 티가 확나네.', '개감사람키울걸. 말도하고 .일도시키고 .이빨드러내며 아주 웃기는ㅅ미래세상.좀 개 물ㅇ림 근절대책좀 강력히내노세요. 안키우는 사람이 훨 많은데. 좀보호 좀하시죠', '투표요지일ㅇ련번홈찍어라. 돈처렴 그럼 부정선거 못하잖아', '이건 꼭 필요한 것. 근데 실행이 중요!', '개 짖는 소리 좀 안나게 하라. 아주 시끄러워 죽겠다. 그리구 산책하는 개들도 입마개좀 하고 댕기고', '설사로 한번 댕겨왔더니 뭔 10만원을 받냐...']"
https://n.news.naver.com/mnews/article/018/0006019739?sid=101,0,[]
https://n.news.naver.com/mnews/article/092/0002375131?sid=105,0,[]
https://n.news.naver.com/mnews/article/003/0013255904?sid=102,1,['찢 형수 녹음파일 듣고도 지지 부역한다면  그자는 사람아니다']
https://n.news.naver.com/mnews/article/421/0008264416?sid=154,0,[]
https://n.news.naver.com/mnews/article/005/0001777812?sid=102,0,[]
https://n.news.naver.com/mnews/article/003/0013255885?sid=102,0,[]
